turn_node_id,condition,condition_id,conversation_id,sequence_index,turn_index,slot,x,y
211,AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,13,7.0,author_2,0.07979992105154628,-0.223151915473538
212,AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,14,7.0,author_1,0.28204807496226,-0.2377723079613561
213,AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,15,8.0,author_2,0.0931205394354771,-0.28197778082963754
214,AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,16,8.0,author_1,0.09230405810928359,-0.31580970797505126
215,AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,17,9.0,author_2,-0.010057601436768777,-0.19274642410159115
216,AI-AI,ai-ai,conv_423a3b9f2e0640e789caf6a9f5e374b9,18,9.0,author_1,0.0705392485061216,0.036756019008006194
217,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,1,1.0,author_2,0.297730024611364,-0.11715575701634451
218,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,2,1.0,author_1,0.2259882424462933,-0.02307561408620356
219,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,3,2.0,author_2,0.06875009151353306,0.06147777393874475
220,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,4,2.0,author_1,0.20351636655506233,0.23273764157442345
221,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,5,3.0,author_2,0.10227442044679218,0.10393607100676125
222,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,6,3.0,author_1,0.2859881897091204,0.14933439425148998
223,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,7,4.0,author_2,0.2623544437583885,-0.06959308163849291
224,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,8,4.0,author_1,0.18298148820705995,0.0747775550850184
225,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,9,5.0,author_2,0.15917461952239303,-0.057919740640547376
226,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,10,5.0,author_1,0.16380951890826528,0.032219551602926784
227,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,11,6.0,author_2,0.2272162928344828,0.08979231432189128
228,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,12,6.0,author_1,0.26100343726361214,-0.09060218113057404
229,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,13,7.0,author_2,0.17932482133389888,-0.016407835686870615
230,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,14,7.0,author_1,0.04467192824025434,-0.0320306061775656
231,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,15,8.0,author_2,0.2572440087377807,-0.021156404219924305
232,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,16,8.0,author_1,0.09572458963990935,0.23047825873564864
233,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,17,9.0,author_2,0.2953156946744101,0.028354250903793926
234,AI-AI,ai-ai,conv_462717bcc40d4415847da0610f472914,18,9.0,author_1,0.34813438457770357,0.03837194729635688
235,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,1,1.0,author_2,0.12859002582365273,-0.08140883931971801
236,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,2,1.0,author_1,0.03293903247891344,-0.03259706476378097
237,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,3,2.0,author_2,0.008103067382327168,0.09588236247674146
238,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,4,2.0,author_1,-0.0018242923325391125,0.04924439168311951
239,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,5,3.0,author_2,0.03020414727323373,0.1530555769965913
240,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,6,3.0,author_1,-0.15384324809409158,-0.02568779714589134
241,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,7,4.0,author_2,0.027976952999166783,0.17519451699434327
242,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,8,4.0,author_1,0.07663665810946084,0.23730029520445003
243,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,9,5.0,author_2,0.01793615977838555,0.13206530908834616
244,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,10,5.0,author_1,-0.0024840431506988163,0.20366021958799274
245,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,11,6.0,author_2,0.01653520947665357,0.11166242665535284
246,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,12,6.0,author_1,-0.11430800800506452,0.013108558678880198
247,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,13,7.0,author_2,-0.17843115679368737,0.05219944820757937
248,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,14,7.0,author_1,-0.03008605164918874,0.1270653037914797
249,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,15,8.0,author_2,-0.1502208415619077,-0.07120450445850547
250,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,16,8.0,author_1,0.09352553707389778,0.248345316929734
251,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,17,9.0,author_2,0.009227726442297307,0.10884122242418354
252,AI-AI,ai-ai,conv_4f8a0b7e568d40eba7e40164ecf1db73,18,9.0,author_1,0.16537884723828583,0.08193882716215442
253,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,1,1.0,author_1,0.2353873427850232,0.039668522078906365
254,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,2,1.0,author_2,0.2842110499202606,0.053961177936535515
255,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,3,2.0,author_1,0.05902017524107504,0.16383510680284238
256,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,4,2.0,author_2,0.1630117214499976,0.14002648179406102
257,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,5,3.0,author_1,0.20931314636391152,-0.02462912374109409
258,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,6,3.0,author_2,0.11427932109151312,0.1501709272335094
259,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,7,4.0,author_1,0.07130078167760828,0.19765137672444066
260,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,8,4.0,author_2,0.0678611307872711,0.1048460822407034
261,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,9,5.0,author_1,0.025091769652245473,0.061115158816020566
262,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,10,5.0,author_2,0.07609834839865431,0.041415001536822926
263,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,11,6.0,author_1,0.12698597012598486,-0.003079377885485889
264,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,12,6.0,author_2,0.1744546209148547,0.01864354252436752
265,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,13,7.0,author_1,0.19696275626109647,-0.06013885082350908
266,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,14,7.0,author_2,0.22784527894540646,-0.04789536354571064
268,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,16,8.0,author_2,0.2295122473769651,-0.030762706451165973
269,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,17,9.0,author_1,0.23208369594166206,0.08690061093569315
270,AI-AI,ai-ai,conv_59e7ea5807ff4367bf49dd3541d68e49,18,9.0,author_2,0.17122162813498004,-0.05243745150562796
271,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,1,1.0,author_1,0.12467335756515924,0.16247563935103054
272,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,2,1.0,author_2,0.08041148980815249,0.030003532795029268
273,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,3,2.0,author_1,0.1616703821672773,-0.014909575895934616
274,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,4,2.0,author_2,0.09035004914784958,-0.06563818288786885
275,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,5,3.0,author_1,0.17482004736358628,0.138247650249714
276,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,6,3.0,author_2,0.17390433792498555,0.00917883691030291
277,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,7,4.0,author_1,0.22608679967687142,0.0974026515984445
278,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,8,4.0,author_2,0.17326562575823937,0.13662767050572677
279,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,9,5.0,author_1,0.05672658079684477,0.29196434516630615
280,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,10,5.0,author_2,0.19491386247753514,0.14357204905134668
281,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,11,6.0,author_1,0.3599917232662445,0.07363540167213611
282,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,12,6.0,author_2,0.22262186123969377,0.02349035711705835
283,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,13,7.0,author_1,0.23094927776547308,0.012370619449000938
284,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,14,7.0,author_2,0.2806899014950529,-0.021389196907577825
285,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,15,8.0,author_1,0.26081441654927745,-0.06579999511216274
287,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,17,9.0,author_1,0.18093286437195977,0.04596918706386925
288,AI-AI,ai-ai,conv_5f83922b1e334cfcb374e90c11c81c1e,18,9.0,author_2,0.23580930810704764,-0.1197155837929056
289,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,1,1.0,author_1,0.2264538599602665,-0.10469810690098194
290,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,2,1.0,author_2,0.29748734026646784,-0.15353741714142963
291,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,3,2.0,author_1,0.283437088336101,-0.21266756896065095
292,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,4,2.0,author_2,0.3217411298199113,-0.10137624579409724
293,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,5,3.0,author_1,0.2609323935033136,-0.14630305956897893
294,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,6,3.0,author_2,0.31457712340470373,-0.1333533686964706
295,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,7,4.0,author_1,0.14050073285036138,-0.07788469096053456
296,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,8,4.0,author_2,0.12368124904484026,-0.022801752725687463
297,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,9,5.0,author_1,0.22020613957196794,-0.0530507803495684
298,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,10,5.0,author_2,0.14598094072696965,0.031220805233666604
299,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,11,6.0,author_1,0.14682999286535403,0.05931147378458833
300,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,12,6.0,author_2,0.10517224087420557,0.16686883577071898
301,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,13,7.0,author_1,0.17943097978172917,0.15845186870230385
302,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,14,7.0,author_2,0.25114513970008423,0.08402674222425104
303,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,15,8.0,author_1,0.1608090962740169,0.08848900777309376
304,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,16,8.0,author_2,0.011136437970521525,0.09585450987794109
305,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,17,9.0,author_1,0.2630368471034242,0.07579406772145983
306,AI-AI,ai-ai,conv_628470d6e6cb42949e29a2c7866a28ab,18,9.0,author_2,0.15799675655874998,0.04419895762151782
307,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,1,1.0,author_2,0.18079362668304036,-0.016841275793775895
308,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,2,1.0,author_1,-0.10350471252904345,-0.07524107664868754
309,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,3,2.0,author_2,0.15914166698949736,0.04308615522322587
310,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,4,2.0,author_1,0.27582258146953514,0.0536068441656167
311,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,5,3.0,author_2,0.1168602186479622,0.1364051560577658
312,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,6,3.0,author_1,0.08241289232311298,0.2938211930498824
313,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,7,4.0,author_2,0.16648739816714475,0.060548980554438886
314,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,8,4.0,author_1,0.2600922948468283,0.16380581575403885
315,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,9,5.0,author_2,0.1240567999166095,0.07754575554323444
316,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,10,5.0,author_1,0.04740184713017973,0.11143478844068894
317,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,11,6.0,author_2,0.010773252772213596,0.3395657608091378
318,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,12,6.0,author_1,0.06096370973931051,0.19174287663430667
319,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,13,7.0,author_2,0.07164046516430705,0.12954216629245913
320,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,14,7.0,author_1,0.0640680370032066,0.07093341467213633
321,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,15,8.0,author_2,0.09072572243969991,0.2248562142300055
322,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,16,8.0,author_1,0.1623902871985227,0.17543092497375973
323,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,17,9.0,author_2,0.22963034647276037,0.13066710131255346
324,AI-AI,ai-ai,conv_6f7b4058431b47a49069aa04afdcc338,18,9.0,author_1,0.21213186242952858,-0.04917674670799173
325,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,1,1.0,author_1,-0.06060253548239784,0.179791101304344
326,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,2,1.0,author_2,0.016586243201328142,0.20743674111625016
327,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,3,2.0,author_1,0.19876594719169444,0.05957093812135786
328,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,4,2.0,author_2,-0.07323075282600373,0.15257726524650747
329,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,5,3.0,author_1,0.04950308034721683,0.21773650653938356
330,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,6,3.0,author_2,0.07037075454900749,0.07872356510858325
331,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,7,4.0,author_1,0.05771343939747712,0.246398355035106
332,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,8,4.0,author_2,0.020169837309093226,0.15284159284925852
333,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,9,5.0,author_1,0.06878104880445242,0.17563878294488833
334,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,10,5.0,author_2,-0.008759525196465567,0.10629776022575066
335,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,11,6.0,author_1,-0.009416870287516034,0.01384967712309043
336,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,12,6.0,author_2,0.10345594912962833,0.18966487647001937
337,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,13,7.0,author_1,-0.013647000637108444,0.24959540631337362
338,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,14,7.0,author_2,0.0859796467548148,0.06234798361325976
339,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,15,8.0,author_1,0.13017483590238058,0.1502028363475519
340,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,16,8.0,author_2,0.010188882797464037,0.22111360906842523
341,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,17,9.0,author_1,0.09035663184643167,0.15431459718401108
342,AI-AI,ai-ai,conv_7a911b33d930428b9119a670406e96b1,18,9.0,author_2,-0.0801788843733901,0.03897454964054564
343,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,1,1.0,author_1,0.07737919057119491,-0.11761860452890079
344,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,2,1.0,author_2,0.28795177871433786,-0.028749862142824018
345,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,3,2.0,author_1,0.3557502771728597,-0.12170689671524194
346,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,4,2.0,author_2,0.2703729014129311,-0.07864409806873766
347,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,5,3.0,author_1,0.31039590114704724,0.056492015484259764
348,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,6,3.0,author_2,0.2097546030246226,-0.07461361179331108
349,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,7,4.0,author_1,0.3759904783196715,-0.09168041359168713
350,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,8,4.0,author_2,0.3234094843633644,-0.07748843802414504
351,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,9,5.0,author_1,0.2653612396827856,-0.09992703042267097
352,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,10,5.0,author_2,0.3223388115400096,-0.2596877695484028
353,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,11,6.0,author_1,0.0762384596398614,-0.21808041025035657
354,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,12,6.0,author_2,0.19957395816333456,-0.11952003796325955
355,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,13,7.0,author_1,0.3596773237931394,-0.2814196487714453
356,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,14,7.0,author_2,0.17427854740087864,-0.22761145722421408
357,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,15,8.0,author_1,0.3480217236369131,-0.23337935540892596
358,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,16,8.0,author_2,0.2550618020958557,-0.0526503349306869
359,AI-AI,ai-ai,conv_82c64af3c66e49f0af6f2ea136288acd,17,9.0,author_1,0.22063030884724347,-0.2612003866278756
361,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,1,1.0,author_2,0.06851019245012482,0.026933753349241932
362,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,2,1.0,author_1,-0.2099631395188768,0.02956527426840625
363,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,3,2.0,author_2,0.18811790013861857,0.08126346653209154
364,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,4,2.0,author_1,0.03674781421234763,-0.03945819193003947
365,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,5,3.0,author_2,-0.041933053767373336,-0.08433867730901792
366,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,6,3.0,author_1,0.10026171734253443,0.0003655472870054931
367,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,7,4.0,author_2,-0.00040783600978765155,-0.035162303923457844
368,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,8,4.0,author_1,-0.09396936032883003,0.17627427249101335
369,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,9,5.0,author_2,0.11861817663855541,0.18796416707021424
370,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,10,5.0,author_1,0.1409182939067935,0.11243954771903855
371,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,11,6.0,author_2,-0.16371956062398457,0.14031762816099075
372,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,12,6.0,author_1,0.08965009091269581,0.1976464221714749
373,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,13,7.0,author_2,0.059020787472720035,0.16521588801892073
374,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,14,7.0,author_1,0.10014213960241389,0.11747630310464474
375,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,15,8.0,author_2,-0.08163017478226411,0.15710498310834223
376,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,16,8.0,author_1,0.06822663506238692,0.1011346793192479
377,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,17,9.0,author_2,0.12736646571293161,-0.04736588069339151
378,AI-AI,ai-ai,conv_84882a79161947c39f9842b344c773f2,18,9.0,author_1,-0.09282354605365602,0.09600766429608765
379,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,1,1.0,author_1,0.07316684052750395,0.00519947603090436
380,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,2,1.0,author_2,0.27662568685143113,-0.00854528329646026
381,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,3,2.0,author_1,0.19735312397136684,-0.08133941195580513
382,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,4,2.0,author_2,0.11991795374068945,-0.005345522232122108
383,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,5,3.0,author_1,-0.001569015104208725,0.05415954095836477
384,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,6,3.0,author_2,0.13464904874814113,0.14524023632306488
385,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,7,4.0,author_1,0.15116461896246114,0.16378207454746022
386,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,8,4.0,author_2,0.07631558635283651,0.10555505168077713
387,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,9,5.0,author_1,0.18098049327168497,0.12596039688788885
388,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,10,5.0,author_2,0.12313739201560614,0.03673727236584724
389,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,11,6.0,author_1,0.1848585632166514,0.09689257782858046
390,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,12,6.0,author_2,0.1700009340522042,0.08544258421900519
391,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,13,7.0,author_1,0.09700359404444431,0.12444823016888434
392,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,14,7.0,author_2,0.1986923594876771,0.04024090231390318
393,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,15,8.0,author_1,0.22908709333386296,-0.02634938087825328
394,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,16,8.0,author_2,0.2559684186540606,0.004064701269086733
395,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,17,9.0,author_1,0.0911588840792975,0.006621561442851468
396,AI-AI,ai-ai,conv_8947486e0260400c9e413aead1502092,18,9.0,author_2,-0.036307616275014463,0.029363375403472253
397,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,1,1.0,author_2,0.11188109488710829,0.06124779608300604
398,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,2,1.0,author_1,0.13251185787215788,-0.01538000552551103
399,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,3,2.0,author_2,0.1686301188907348,0.11148313544346966
400,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,4,2.0,author_1,0.2572744957536987,0.13097224995718745
401,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,5,3.0,author_2,0.2783880807164177,0.12568378308883535
402,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,6,3.0,author_1,0.16121993042917324,0.15591057985525578
403,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,7,4.0,author_2,0.2721843157603793,0.1297950489629786
404,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,8,4.0,author_1,0.19811592743915438,0.17358406877283572
405,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,9,5.0,author_2,0.2510697897678906,0.0899382390164686
406,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,10,5.0,author_1,0.2171576156458097,0.07139184321621744
407,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,11,6.0,author_2,0.16743533243245146,0.06460983868759333
408,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,12,6.0,author_1,0.17138807648694082,0.14914444479229763
409,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,13,7.0,author_2,0.3362425489629015,-0.015992977991825943
410,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,14,7.0,author_1,0.1370910275022814,-0.07160375736255149
411,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,15,8.0,author_2,0.32535767963374884,0.028391051994441446
412,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,16,8.0,author_1,0.26599669864235836,-0.054760668787811495
413,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,17,9.0,author_2,0.1761293956435497,-0.1558453380727483
414,AI-AI,ai-ai,conv_a5f55403da744ff0b966103e3911c44e,18,9.0,author_1,0.18988160642876328,-0.025830649981277203
415,AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,1,1.0,author_1,0.1092041494285307,0.023490809021575677
416,AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,2,1.0,author_2,-0.0339205288033015,0.2002982594598106
417,AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,3,2.0,author_1,-0.09296794745918294,0.11648940596252137
418,AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,4,2.0,author_2,-0.14847937890838947,0.13600695832335952
419,AI-AI,ai-ai,conv_a731e4cc684f448587f5085e647f5953,5,3.0,author_1,0.003584152999586398,0.1810684397559447
